seed,HEFT,DHEFT,NHEFT,time_sec,CCR_data,IDR_image,NCCR_total,CCR_IDR_abs_diff,CCR_IDR_rel_gap_pct,b51_match
7711,73.55049999999991,33.852399999999996,34.87534875086505,3.773198127746582,0.0922,0.0676,0.1598,0.02460000000000001,30.788485607008774,True
4352,79.58520000000009,44.824000000000005,44.42043636363636,3.218664169311523,0.0865,0.072,0.1585,0.014499999999999999,18.296529968454262,False
6768,56.46800000000001,39.6354,38.54419113924051,3.830338954925537,0.0862,0.0569,0.1431,0.0293,40.95038434661076,True
5624,52.740300000000026,45.7943,43.85932901626017,3.511496067047119,0.079,0.0527,0.1317,0.026300000000000004,39.93925588458619,True
7053,58.550499999999985,46.36820000000001,46.58742362459548,5.049860954284668,0.0879,0.0668,0.1547,0.021100000000000008,27.278603749191994,True
2902,72.57790000000004,45.3982,45.399606118601746,4.658249855041504,0.0859,0.0545,0.1404,0.031400000000000004,44.72934472934474,True
8558,81.68580000000016,39.9326,39.76687973421927,4.405782222747803,0.0824,0.0613,0.1437,0.0211,29.366736256089077,True
9018,43.47379999999999,39.42810000000001,39.42806316916489,4.07547402381897,0.0856,0.0483,0.1339,0.03729999999999999,55.71321882001493,True
2209,61.904800000000066,43.81249999999999,44.19543636363636,3.960231065750122,0.0879,0.0506,0.1385,0.03730000000000001,53.86281588447655,True
8499,69.40299999999995,38.666,37.05325035164835,4.335967063903809,0.0852,0.0655,0.1507,0.019699999999999995,26.144658261446573,True
2754,61.50649999999997,40.8612,40.861157425742576,4.401128053665161,0.0852,0.0658,0.151,0.0194,25.695364238410594,True
7593,44.3606,34.5897,36.80440271270038,5.237323045730591,0.0837,0.0555,0.1392,0.028199999999999996,40.51724137931034,True
5719,88.00649999999999,32.5668,31.49283231939164,6.586544752120972,0.09,0.0748,0.1648,0.015199999999999991,18.446601941747563,False
4004,53.72870000000005,38.7921,39.219319431279615,6.557086944580078,0.0904,0.0708,0.1612,0.019599999999999992,24.31761786600495,True
7005,72.5509000000001,38.0516,38.45981005349795,6.19579005241394,0.0917,0.073,0.1647,0.01870000000000001,22.707953855494846,True
2971,71.51399999999992,40.0048,39.6846368435554,7.955108165740967,0.0822,0.0564,0.1386,0.025799999999999997,37.229437229437224,True
3183,49.07979999999997,38.9495,38.10224322378608,8.27657699584961,0.0808,0.0522,0.133,0.028599999999999993,43.007518796992464,True
3521,70.42350000000002,43.49870000000001,44.26821907356947,8.289207935333252,0.0789,0.0568,0.1357,0.022099999999999995,32.57184966838614,True
