seed,variant,variant_display_label,is_baseline_nheft,configured_tolerance,configured_comp_advantage,configured_drt_advantage,configured_irt_advantage,ccr_data,idr_image,nccr_total,heft_makespan,heft_slr,heft_vcpus,heft_hosts,heft_instances,heft_image_dl_total,heft_image_from_repo,heft_image_from_host,dheft_makespan,dheft_slr,dheft_vcpus,dheft_hosts,dheft_instances,dheft_image_dl_total,dheft_image_from_repo,dheft_image_from_host,nheft_makespan,nheft_slr,nheft_vcpus,nheft_hosts,nheft_instances,nheft_image_dl_total,nheft_image_from_repo,nheft_image_from_host,time_sec,return_code,status,log_file
741896,baseline,NHEFT,1,0.0,0,0,0,1.2303,1.1183,2.3486,735.2227000000003,22.5736,4,3,43,442,442,0,114.81930000000003,3.5253,35,11,239,104,47,57,66.52067588780265,2.0424,51,12,320,171,102,69,4.460663,0,ok,logs/seed_741896.log
741896,comp_drt,NHEFT+CompDRT,0,0.0,1,1,0,1.2303,1.1183,2.3486,735.2227000000003,22.5736,4,3,43,442,442,0,114.81930000000003,3.5253,35,11,239,104,47,57,1850.7945726287235,56.8251,1,1,22,22,22,0,4.460663,0,ok,logs/seed_741896.log
430515,baseline,NHEFT,1,0.0,0,0,0,1.1748,1.1775,2.3523,603.5493999999994,15.0604,3,2,42,468,468,0,95.22590000000001,2.3762,40,12,260,119,45,74,62.692687179487166,1.5644,42,11,310,142,81,61,5.146398,0,ok,logs/seed_430515.log
430515,comp_drt,NHEFT+CompDRT,0,0.0,1,1,0,1.1748,1.1775,2.3523,603.5493999999994,15.0604,3,2,42,468,468,0,95.22590000000001,2.3762,40,12,260,119,45,74,973.9698422051284,24.3035,1,1,22,20,20,0,5.146398,0,ok,logs/seed_430515.log
888075,baseline,NHEFT,1,0.0,0,0,0,1.1706,1.0357,2.2063,532.1215000000008,13.672,6,3,71,471,471,0,94.45760000000001,2.4269,37,9,269,128,54,74,68.53156109852216,1.7608,47,12,336,189,121,68,5.876695,0,ok,logs/seed_888075.log
888075,comp_drt,NHEFT+CompDRT,0,0.0,1,1,0,1.1706,1.0357,2.2063,532.1215000000008,13.672,6,3,71,471,471,0,94.45760000000001,2.4269,37,9,269,128,54,74,1211.985820707734,31.1401,1,1,22,25,25,0,5.876695,0,ok,logs/seed_888075.log
914983,baseline,NHEFT,1,0.0,0,0,0,1.3326,1.3438,2.6764,803.3076999999981,22.5954,3,2,34,446,446,0,112.78010000000002,3.1723,26,8,200,83,46,37,67.48259720969156,1.8981,39,10,271,115,65,50,5.235074,0,ok,logs/seed_914983.log
914983,comp_drt,NHEFT+CompDRT,0,0.0,1,1,0,1.3326,1.3438,2.6764,803.3076999999981,22.5954,3,2,34,446,446,0,112.78010000000002,3.1723,26,8,200,83,46,37,795.4239308840071,22.3736,1,1,22,21,21,0,5.235074,0,ok,logs/seed_914983.log
997971,baseline,NHEFT,1,0.0,0,0,0,1.1813,0.9859,2.1672,523.2706999999989,17.7417,4,2,61,478,478,0,90.13669999999999,3.0561,32,10,272,100,50,50,58.732220562254255,1.9913,42,11,317,154,98,56,6.951034,0,ok,logs/seed_997971.log
997971,comp_drt,NHEFT+CompDRT,0,0.0,1,1,0,1.1813,0.9859,2.1672,523.2706999999989,17.7417,4,2,61,478,478,0,90.13669999999999,3.0561,32,10,272,100,50,50,1084.8989483866324,36.784,1,1,22,20,20,0,6.951034,0,ok,logs/seed_997971.log
