seed,variant,variant_display_label,is_baseline_nheft,configured_tolerance,configured_comp_advantage,configured_drt_advantage,configured_irt_advantage,ccr_data,idr_image,nccr_total,heft_makespan,heft_slr,heft_vcpus,heft_hosts,heft_instances,heft_image_dl_total,heft_image_from_repo,heft_image_from_host,dheft_makespan,dheft_slr,dheft_vcpus,dheft_hosts,dheft_instances,dheft_image_dl_total,dheft_image_from_repo,dheft_image_from_host,nheft_makespan,nheft_slr,nheft_vcpus,nheft_hosts,nheft_instances,nheft_image_dl_total,nheft_image_from_repo,nheft_image_from_host,time_sec,return_code,status,log_file
741896,baseline,NHEFT,1,0.0,0,0,0,0.4535,0.2684,0.7219,317.17669999999913,9.7383,4,2,59,442,442,0,55.8462,1.7147,40,8,267,104,36,68,47.84913062330624,1.4691,57,13,326,179,114,65,7.549842,0,ok,logs/seed_741896.log
741896,comp_drt,NHEFT+CompDRT,0,0.0,1,1,0,0.4535,0.2684,0.7219,317.17669999999913,9.7383,4,2,59,442,442,0,55.8462,1.7147,40,8,267,104,36,68,1849.058800271,56.7718,1,1,22,25,25,0,7.549842,0,ok,logs/seed_741896.log
430515,baseline,NHEFT,1,0.0,0,0,0,0.4334,0.2839,0.7173,151.93730000000008,3.7567,9,3,134,468,468,0,49.68319999999999,1.2284,41,10,302,116,52,64,50.752710256410246,1.2549,55,13,331,167,129,38,8.25159,0,ok,logs/seed_430515.log
430515,comp_drt,NHEFT+CompDRT,0,0.0,1,1,0,0.4334,0.2839,0.7173,151.93730000000008,3.7567,9,3,134,468,468,0,49.68319999999999,1.2284,41,10,302,116,52,64,1046.6880179487184,25.8794,1,1,22,25,25,0,8.25159,0,ok,logs/seed_430515.log
888075,baseline,NHEFT,1,0.0,0,0,0,0.4319,0.2481,0.68,243.5612000000001,6.2579,9,5,96,471,471,0,55.632700000000014,1.4294,46,11,309,138,52,86,54.2584403057679,1.3941,60,14,365,210,149,61,8.438904,0,ok,logs/seed_888075.log
888075,comp_drt,NHEFT+CompDRT,0,0.0,1,1,0,0.4319,0.2481,0.68,243.5612000000001,6.2579,9,5,96,471,471,0,55.632700000000014,1.4294,46,11,309,138,52,86,1211.1896214941034,31.1197,1,1,22,27,27,0,8.438904,0,ok,logs/seed_888075.log
914983,baseline,NHEFT,1,0.0,0,0,0,0.4914,0.3237,0.8151,194.3910000000004,5.4425,6,2,98,446,446,0,51.15089999999999,1.4321,33,9,278,107,41,66,48.66534285714285,1.3625,52,11,294,154,110,44,6.329459,0,ok,logs/seed_914983.log
914983,comp_drt,NHEFT+CompDRT,0,0.0,1,1,0,0.4914,0.3237,0.8151,194.3910000000004,5.4425,6,2,98,446,446,0,51.15089999999999,1.4321,33,9,278,107,41,66,846.8248161687171,23.7092,1,1,22,25,25,0,6.329459,0,ok,logs/seed_914983.log
997971,baseline,NHEFT,1,0.0,0,0,0,0.4359,0.2371,0.673,286.5375999999999,9.6546,5,2,63,478,478,0,52.8059,1.7792,39,9,279,110,40,70,42.014697854521614,1.4156,61,14,352,180,122,58,6.970486,0,ok,logs/seed_997971.log
997971,comp_drt,NHEFT+CompDRT,0,0.0,1,1,0,0.4359,0.2371,0.673,286.5375999999999,9.6546,5,2,63,478,478,0,52.8059,1.7792,39,9,279,110,40,70,1126.3364117955439,37.9509,1,1,22,24,24,0,6.970486,0,ok,logs/seed_997971.log
747642,baseline,NHEFT,1,0.0,0,0,0,0.3836,0.2199,0.6035,192.54519999999994,4.3534,8,3,103,466,466,0,50.732099999999996,1.147,48,11,304,145,44,101,51.63141851851852,1.1674,54,14,322,171,112,59,7.77271,0,ok,logs/seed_747642.log
747642,comp_drt,NHEFT+CompDRT,0,0.0,1,1,0,0.3836,0.2199,0.6035,192.54519999999994,4.3534,8,3,103,466,466,0,50.732099999999996,1.147,48,11,304,145,44,101,866.6440918918923,19.5947,1,1,22,24,24,0,7.77271,0,ok,logs/seed_747642.log
664527,baseline,NHEFT,1,0.0,0,0,0,0.4283,0.323,0.7513,209.60989999999967,5.0926,10,4,121,485,485,0,54.721999999999994,1.3295,49,11,335,133,49,84,56.96449238959933,1.384,44,10,332,154,122,32,9.138302,0,ok,logs/seed_664527.log
664527,comp_drt,NHEFT+CompDRT,0,0.0,1,1,0,0.4283,0.323,0.7513,209.60989999999967,5.0926,10,4,121,485,485,0,54.721999999999994,1.3295,49,11,335,133,49,84,2234.304059007002,54.2839,1,1,22,29,29,0,9.138302,0,ok,logs/seed_664527.log
760044,baseline,NHEFT,1,0.0,0,0,0,0.3762,0.2298,0.606,197.3642999999994,3.7429,8,3,104,458,458,0,58.5317,1.11,34,9,310,103,37,66,54.92085151953689,1.0415,56,12,323,157,100,57,8.402464,0,ok,logs/seed_760044.log
760044,comp_drt,NHEFT+CompDRT,0,0.0,1,1,0,0.3762,0.2298,0.606,197.3642999999994,3.7429,8,3,104,458,458,0,58.5317,1.11,34,9,310,103,37,66,1277.3876700434153,24.2249,1,1,22,30,30,0,8.402464,0,ok,logs/seed_760044.log
215549,baseline,NHEFT,1,0.0,0,0,0,0.4242,0.291,0.7152,164.88229999999987,4.666,8,2,120,465,465,0,47.92849999999999,1.3563,42,8,328,123,53,70,46.85222088974557,1.3259,56,12,331,163,124,39,8.082319,0,ok,logs/seed_215549.log
215549,comp_drt,NHEFT+CompDRT,0,0.0,1,1,0,0.4242,0.291,0.7152,164.88229999999987,4.666,8,2,120,465,465,0,47.92849999999999,1.3563,42,8,328,123,53,70,738.6906359290674,20.9043,1,1,22,23,23,0,8.082319,0,ok,logs/seed_215549.log
370191,baseline,NHEFT,1,0.0,0,0,0,0.4048,0.2766,0.6814,344.46909999999986,9.7269,5,2,61,469,469,0,52.531800000000004,1.4834,39,8,292,97,34,63,49.4256,1.3956,57,12,330,143,98,45,11.044474,0,ok,logs/seed_370191.log
370191,comp_drt,NHEFT+CompDRT,0,0.0,1,1,0,0.4048,0.2766,0.6814,344.46909999999986,9.7269,5,2,61,469,469,0,52.531800000000004,1.4834,39,8,292,97,34,63,1041.8463680140603,29.419,1,1,22,23,23,0,11.044474,0,ok,logs/seed_370191.log
